id,followers,genres,name,popularity
7Cry3NzcJy1zZPMt0gvJF7,110.0,['j-punk'],Unscandal,1
3cRNK4sxrwqJXe16L7eGTx,132.0,['j-punk'],The Spunks,1
18VPUiDD3Q60qBOaXgiqmo,215.0,[],Warren Wiebe,13
52cD92LzZdnJJuI3pZjQpH,214.0,[],Yui Ichikawa,5
6RXkeUzjCwzJO3KSDo3IM9,649.0,[],Kaoru Kurosawa,18
157JKRPMDFCsyRf1U3SyO4,306.0,[],AXELL,2
5PBRoK9g6BbCAlhhkgk6vV,54.0,[],Love & Peace,2
3mYJFKwz26wBXeszSCcszk,23.0,[],Lamia Cross,0
69m8LcO29FSnB2109SlH4z,10.0,['glitch beats'],Cuevox,0
5LYUsVO08uiL8nT5tr343V,296.0,[],Sindri,21
6UXcN6LufgmbxwnHYBlkmn,130.0,['glitch beats'],Gabriel Kent,11
5lLgDBonZbcarnp0sxakP4,126.0,['glitch beats'],Unseelie,0
21VwNp3OqEjXlnm9IZDu9V,11.0,['glitch beats'],Sadahnmo,0
5bR8xwpaSQvvvc7G4QR51H,49.0,[],Renegade Android,0
5zrUsVwH3FI6sdufN4YUkL,7.0,['glitch beats'],Kalx,0
4IccdiJIb8TdIhfAMUwq6R,24.0,[],Angstrom,0
2f1sJdsJp4gfcwrSVL3ozD,0.0,[],Mimaku Spldat,0
2vPQqyvxd7BkD03C6SXdIm,21.0,[],Rutger Muller,0
1DqjezvpdHgQ21rN5Fn2Xw,14.0,[],The Assdroids,0
0GQ5DKEKcsS0EEJTCiceoj,34.0,"['breakcore', 'drill and bass']",Subsektor,0
0rYhhzSPhZTSMk4aQNLeL4,132.0,[],Miss Pineda,13
3Jzjs2ZB7dHH6o9S25ostn,3.0,[],Ensemble Napulitanata,0
2qaurvrw8ljJHuCC2ytiKb,19.0,[],Coral Dó Ré Mi,4
4hwTbBTuDrVtV3BKUz5GaB,0.0,[],Modulo 5 feat. Carlo Tonicapelli Marchi,0
